,id,Nodraft,Yesdraft,Player,Team,Conference,Games Played,Minutes Percentage,Offensive Rating,True Shooting Percentage,Assist Percentage,Turnover Percentage,Block Percentage,Free Throw Percentage,Points Over Replacement Per Adjusted Game,Adjusted Offensive Efficiency
3270,3270,0.96,0.04,Johni Broome,Morehead St.,OVC,28,62.7,108.6,58.01,7.1,16.8,8.3,0.627,2.76731,115.95
3271,3271,1.0,0.0,Kasen Jennings,Kennesaw St.,ASun,19,43.6,83.1,43.29,12.7,20.0,0.3,0.526,-0.573545,76.6753
3272,3272,1.0,0.0,Jacob Nicolds,Dixie St.,WAC,15,51.1,100.6,55.62,11.5,19.2,0.8,0.66,0.745731,93.5641
3273,3273,1.0,0.0,Nate Lacewell,Texas St.,SB,16,27.8,71.9,35.2,2.8,16.5,2.8,0.7,-0.610476,71.9151
3274,3274,1.0,0.0,Trent Hudgens Jr.,Northern Colorado,BSky,7,5.8,62.6,45.69,20.4,45.5,2.3,0.5,-0.408079,66.5464
3275,3275,1.0,0.0,Michael Eads,Appalachian St.,SB,24,15.1,75.0,39.74,5.7,18.0,0.7,0.167,-0.267288,73.0803
3276,3276,0.998,0.002,Sebastian Mendoza,San Jose St.,MWC,19,53.6,80.6,48.23,7.3,22.6,1.2,0.571,-0.0263701,84.901
3277,3277,1.0,0.0,Kirshon Thrash,Presbyterian,BSth,18,39.5,86.1,49.12,7.9,26.8,1.5,0.65,-0.412983,78.7972
3278,3278,0.988,0.012,Efe Abogidi,Washington St.,P12,27,59.4,106.4,59.03,3.4,21.2,5.8,0.811,1.96414,109.091
3279,3279,1.0,0.0,Godsgift Ezedinma,Incarnate Word,Slnd,18,46.1,97.5,49.26,7.3,16.3,1.2,0.692,0.285837,89.4853
3280,3280,0.998,0.002,Brayan Au,Louisiana Lafayette,SB,16,42.8,89.0,46.33,25.2,32.8,0.9,0.545,-0.513066,79.4662
3281,3281,1.0,0.0,Javontae Hopkins,Tarleton St.,WAC,14,15.3,76.0,45.67,9.4,25.5,0.0,0.556,-0.207411,76.1599
3282,3282,1.0,0.0,Tobin Kund,Cal Baptist,WAC,6,1.4,146.8,75.0,0.0,0.0,0.0,0.0,0.196121,116.084
3283,3283,0.998,0.002,Maj Dusanic,San Francisco,WCC,4,1.5,92.4,66.67,0.0,31.0,6.9,0.0,-0.037406,82.3811
3284,3284,1.0,0.0,Truman Brown,Utah Valley,WAC,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.319814,-6.90975
3285,3285,0.992,0.008,R.J. Blakney,Dayton,A10,17,24.0,119.7,65.64,6.3,15.7,1.9,0.833,1.54522,118.276
3286,3286,1.0,0.0,Malik Wade,Cal Baptist,WAC,19,27.8,100.1,57.81,3.6,22.2,1.9,0.576,0.387114,95.2726
3287,3287,1.0,0.0,Trey Thomas,Vanderbilt,SEC,25,45.5,99.1,52.25,9.6,17.5,0.0,0.722,0.927093,99.9356
3288,3288,1.0,0.0,Churchill Bounds,Central Arkansas,Slnd,14,8.6,66.3,38.77,4.6,34.5,6.4,0.0,-0.470162,61.2443
3289,3289,1.0,0.0,Kayo Goncalves,South Alabama,SB,24,77.5,107.8,55.29,3.9,11.5,1.2,0.684,1.48129,99.0194
3290,3290,1.0,0.0,Carter Gilmore,Wisconsin,B10,9,1.4,45.1,20.0,0.0,0.0,0.0,0.0,-0.286343,41.5689
3291,3291,1.0,0.0,Erickson Bans,Bryant,NEC,16,20.7,92.4,52.77,7.2,23.5,0.6,0.833,0.00776312,85.4615
3292,3292,1.0,0.0,Donovan Williams,Oklahoma St.,B12,6,2.3,8.5,0.0,0.0,15.2,0.0,0.0,-1.27689,6.40269
3293,3293,1.0,0.0,Jovan Tucker,Mercer,SC,11,5.8,75.5,39.43,13.4,31.1,0.0,0.0,-0.243573,72.0225
3294,3294,0.998,0.002,Kasparas Jonauskas,Sacred Heart,NEC,5,3.9,49.7,29.2,0.0,27.1,0.0,0.667,-0.938346,38.6322
3295,3295,1.0,0.0,Kenneth Womack,Sacred Heart,NEC,2,1.8,68.0,34.29,13.1,20.9,0.0,0.6,-0.351628,69.666
3296,3296,1.0,0.0,Mark Jaakson,Southern Miss,CUSA,9,4.2,109.3,44.69,9.6,0.0,0.0,1.0,0.147748,95.2181
3297,3297,0.996,0.004,Naseem Khalid,Morgan St.,MEAC,3,6.1,117.1,60.61,26.7,23.8,0.0,0.75,1.17433,107.327
3298,3298,1.0,0.0,Will Loughlin,Colorado,P12,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.483851,-7.70309
3299,3299,0.998,0.002,Jaron Pierre Jr.,Southern Miss,CUSA,23,60.8,85.7,48.75,13.8,22.0,0.9,0.75,0.347145,89.3723
3300,3300,1.0,0.0,Taylor Blanchard,Nicholls St.,Slnd,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.319421,-6.7965
3301,3301,1.0,0.0,Justin Wright,North Carolina Central,MEAC,11,8.2,38.6,12.58,8.7,18.5,2.6,0.5,-0.625571,39.1377
3302,3302,1.0,0.0,Isaiah Addo-Ankrah,UTSA,CUSA,3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.724167,-4.18441
3303,3303,1.0,0.0,Malachy Caffrey,Pepperdine,WCC,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.323671,-8.02112
3304,3304,1.0,0.0,Artan Jabbar,UTSA,CUSA,4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.622929,-4.50351
3305,3305,1.0,0.0,Jonathan Bolden,Bethune Cookman,SWAC,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.320764,-7.18337
3306,3306,0.998,0.002,DeAndre Henry,Nevada,MWC,17,8.7,108.1,66.42,7.1,22.8,2.9,0.714,0.295944,101.921
3307,3307,0.992,0.008,Colby Jones,Xavier,BE,15,49.1,108.3,56.61,17.6,21.3,1.0,0.757,2.32761,109.586
3308,3308,0.978,0.022,Malik Henry,George Mason,A10,7,3.0,116.2,58.91,18.8,6.5,13.0,0.467,0.637869,134.747
3309,3309,1.0,0.0,Gedeon Buzangu,Idaho St.,BSky,13,10.5,96.8,50.85,13.8,24.1,0.0,0.75,0.262755,97.4087
3310,3310,1.0,0.0,Kasean Pryor,Boise St.,MWC,4,0.9,31.2,10.1,0.0,19.8,0.0,0.5,-0.468421,31.2591
3311,3311,0.998,0.002,Mady Sissoko,Michigan St.,B10,25,12.1,101.4,54.88,0.0,18.3,6.9,0.438,0.162773,93.9218
3312,3312,1.0,0.0,Jamie Bergens,Oral Roberts,Sum,7,2.8,85.2,56.6,6.0,31.2,0.0,1.0,-0.0801874,79.6778
3313,3313,0.998,0.002,Ethan Kilgore,Idaho,BSky,21,36.1,84.6,47.62,8.4,22.2,2.1,0.654,-0.152056,82.3549
3314,3314,1.0,0.0,Tanner Christensen,Idaho,BSky,22,41.9,95.3,52.2,4.2,20.0,4.2,0.649,0.355219,91.3622
3315,3315,1.0,0.0,Kendall McHugh,Idaho,BSky,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,-2.4173,-1.82287
3316,3316,1.0,0.0,Burke Smith,Boise St.,MWC,3,0.6,100.2,100.0,0.0,49.9,0.0,0.0,0.0548691,92.0325
3317,3317,1.0,0.0,Davis Smith,Michigan St.,B10,7,0.8,36.3,0.0,17.9,0.0,11.6,0.0,-0.245303,29.2909
3318,3318,0.978,0.022,Malique Jacobs,Kent St.,MAC,22,72.7,103.8,52.69,22.4,22.3,2.4,0.76,1.83306,103.433
3319,3319,1.0,0.0,Mark Sears,Ohio,MAC,23,48.1,121.1,59.41,28.5,15.6,0.2,0.851,2.76785,124.966
3320,3320,0.998,0.002,Jordan Hall,Saint Joseph's,A10,20,77.2,97.8,50.78,35.2,22.9,0.2,0.76,1.98522,103.78
3321,3321,1.0,0.0,Vince Cole,Coastal Carolina,SB,27,57.5,99.6,51.32,8.2,15.4,2.4,0.833,1.34804,102.136
3322,3322,0.996,0.004,Posh Alexander,St. John's,BE,25,70.9,103.2,52.05,24.1,20.1,0.1,0.725,2.48579,108.681
3323,3323,1.0,0.0,Aidan Carpenter,Siena,MAAC,12,41.8,89.8,47.8,9.0,20.1,1.8,0.533,-0.184309,83.0115
3324,3324,0.99,0.01,Jaemyn Brakefield,Mississippi,SEC,22,28.5,99.9,48.33,6.0,14.5,3.0,0.417,0.566528,98.4175
3325,3325,1.0,0.0,Emorie Knox,Charleston Southern,BSth,20,68.8,78.9,47.24,19.4,34.2,0.0,0.643,-0.913802,75.6894
3326,3326,0.994,0.006,Matt Cross,Louisville,ACC,14,34.1,105.5,59.29,11.3,22.9,2.2,0.875,1.26919,99.0953
3327,3327,1.0,0.0,Tony Sanders Jr.,Notre Dame,ACC,15,7.8,73.5,46.88,0.0,33.3,1.2,0.0,-0.247765,72.0332
3328,3328,1.0,0.0,Darius Burford,Elon,CAA,18,60.7,108.7,54.39,12.1,10.8,0.6,0.783,1.6833,105.237
3329,3329,0.998,0.002,Keegan Harvey,College of Charleston,CAA,13,16.3,126.8,64.16,5.9,8.8,3.3,0.333,1.18702,124.61
3330,3330,0.98,0.02,Earl Timberlake,Memphis,Amer,7,17.6,88.7,52.57,18.5,29.1,2.4,0.704,1.18681,97.7906
3331,3331,1.0,0.0,Tristan Ikpe,Sam Houston St.,Slnd,24,60.9,102.0,51.94,12.7,21.0,4.8,0.576,0.854125,95.354
3332,3332,0.964,0.036,Michael Graham,Elon,CAA,16,19.4,102.0,59.29,7.2,23.2,16.1,0.75,0.727893,109.229
3333,3333,1.0,0.0,Ashton Myles-Devore,Louisville,ACC,1,0.1,0.0,0.0,0.0,100.0,0.0,0.0,-0.295838,0.0
3334,3334,1.0,0.0,Kylen Milton,Arkansas Pine Bluff,SWAC,9,4.4,78.7,45.58,4.2,23.2,0.0,0.571,-0.0138771,84.5636
3335,3335,1.0,0.0,Keshawn Williams,Northern Illinois,MAC,17,19.9,63.3,33.39,16.9,28.9,0.7,0.917,-0.538126,69.4692
3336,3336,1.0,0.0,Jacob Falko,Binghamton,AE,26,72.5,102.8,50.99,12.9,14.5,0.6,0.797,1.4434,99.5994
3337,3337,1.0,0.0,Mardrez McBride,North Texas,CUSA,27,60.1,112.0,58.97,10.0,15.4,1.1,0.71,1.75178,106.258
3338,3338,0.998,0.002,Jordan Polynice,Chicago St.,WAC,6,41.7,85.3,50.11,7.1,19.2,1.4,0.75,0.0471473,85.7993
3339,3339,0.982,0.018,Rubin Jones,North Texas,CUSA,21,42.6,93.2,51.5,13.8,25.3,0.8,0.679,0.57981,92.8181
3340,3340,1.0,0.0,Tyrone Simos-Primerano,Gardner Webb,BSth,2,0.2,218.8,0.0,0.0,0.0,0.0,0.0,0.315657,176.223
3341,3341,0.996,0.004,Shemar Rathan-Mayes,Youngstown St.,Horz,22,69.8,104.2,49.39,21.8,17.1,0.2,0.852,1.3848,98.8538
3342,3342,1.0,0.0,R.J. Weise,Rider,MAAC,4,0.5,0.0,0.0,32.8,0.0,0.0,0.0,-0.401865,-7.3932
3343,3343,1.0,0.0,Boogie Anderson,South Dakota,Sum,17,16.8,74.2,52.39,12.5,42.6,0.0,0.5,-0.6422,65.714
3344,3344,1.0,0.0,Jayden Johnson,Illinois St.,MVC,7,1.9,172.7,83.33,10.1,0.0,0.0,0.0,0.569834,145.757
3345,3345,0.998,0.002,Brantly Stevenson,Cal Poly,BW,21,47.4,94.5,53.35,19.4,21.2,1.2,0.824,0.629666,94.0077
3346,3346,1.0,0.0,Dontrell McQuarter,Alcorn St.,SWAC,18,58.3,84.8,42.09,10.2,17.5,1.3,0.721,0.0966501,86.1924
3347,3347,0.998,0.002,Steven Ashworth,Utah St.,MWC,28,46.4,104.5,52.26,22.8,22.5,0.2,0.95,1.15321,103.151
3348,3348,0.998,0.002,Alijah Martin,Florida Atlantic,CUSA,17,15.6,111.3,49.66,9.8,8.2,1.9,0.444,0.489665,105.563
3349,3349,0.998,0.002,VonCameron Davis,Kent St.,MAC,10,5.9,78.0,46.59,0.0,30.8,0.0,0.0,-0.205372,73.874
3350,3350,0.998,0.002,Dylan Robertson,Bethune Cookman,SWAC,14,10.2,117.7,70.22,5.5,23.6,3.3,0.643,0.522389,106.762
3351,3351,1.0,0.0,Aiden Terry,Rutgers,B10,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.647158,-7.99466
3352,3352,0.996,0.004,TJ Bamba,Washington St.,P12,23,28.2,91.8,59.93,9.7,32.1,0.7,0.739,0.320294,92.2596
3353,3353,1.0,0.0,Mario Fantina,Arkansas St.,SB,3,1.1,123.6,50.0,22.4,0.0,0.0,0.0,0.340041,117.921
3354,3354,1.0,0.0,Will Ferguson,Presbyterian,BSth,10,7.3,92.7,59.09,7.1,34.6,6.1,0.0,-0.0780664,81.6271
3355,3355,1.0,0.0,Josh Morgan,Incarnate Word,Slnd,13,32.9,86.2,52.3,10.3,26.8,0.0,0.731,0.0469062,85.9598
3356,3356,1.0,0.0,Elijah Bridgers,Missouri St.,MVC,3,0.8,85.9,43.8,0.0,0.0,0.0,0.333,0.0168244,87.3337
3357,3357,1.0,0.0,Jack Jamele,Utah,P12,1,0.2,0.0,0.0,77.0,0.0,55.0,0.0,-0.644949,-7.6763
3358,3358,1.0,0.0,Martel Williams,Southern Utah,BSky,3,0.7,111.4,50.0,0.0,0.0,0.0,0.0,0.229997,125.025
3359,3359,1.0,0.0,Rashad Holmes,New Orleans,Slnd,6,0.8,53.3,0.0,18.1,100.0,0.0,0.0,-0.219195,37.8793
3360,3360,1.0,0.0,Justin Vander Baan,Boston College,ACC,10,5.7,78.9,57.32,0.0,40.7,4.5,0.833,-0.135803,76.6415
3361,3361,1.0,0.0,Matas Spokas,Sacred Heart,NEC,18,54.0,103.8,49.69,12.1,13.4,0.2,0.759,0.852717,96.6297
3362,3362,1.0,0.0,Samkelo Cele,Marist,MAAC,19,60.4,102.7,55.78,5.3,16.2,0.9,0.754,1.33328,101.163
3363,3363,1.0,0.0,Quest Harris,Sacred Heart,NEC,12,15.4,65.7,46.33,10.9,40.0,0.0,0.5,-0.747743,62.1337
3364,3364,1.0,0.0,Devin Davis,Creighton,BE,9,1.3,40.6,16.67,9.8,17.2,0.0,0.0,-0.264887,42.3166
3365,3365,0.966,0.034,Mike Sixsmith,Sacred Heart,NEC,18,63.8,136.0,78.73,18.3,20.5,1.0,0.909,2.76751,116.503
3366,3366,1.0,0.0,Lazar Grbovic,Arkansas St.,SB,5,3.8,54.5,21.11,5.7,27.0,0.0,0.0,-0.700098,53.7312
3367,3367,1.0,0.0,Lado Laku,Cal St. Fullerton,BW,10,7.1,133.2,70.42,0.0,6.6,8.7,0.7,0.801478,123.751
3368,3368,1.0,0.0,Drew Daniel,Northern Iowa,MVC,7,1.5,0.0,0.0,0.0,58.2,0.0,0.0,-0.617143,-3.66976
3369,3369,1.0,0.0,Omar Parchman,Arkansas Pine Bluff,SWAC,11,5.0,57.4,22.83,8.2,23.7,2.1,0.5,-0.560953,49.9922
3370,3370,1.0,0.0,Marcellus Vail,Samford,SC,13,18.8,80.8,51.22,3.9,31.9,1.0,1.0,-0.564361,68.6504
3371,3371,0.998,0.002,A.J. Staton-McCray,Samford,SC,17,65.2,83.5,41.74,11.3,18.9,1.7,0.732,-0.0881257,84.2817
3372,3372,1.0,0.0,John Grigsby,Wyoming,MWC,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.4033,-1.91288
3373,3373,1.0,0.0,Matthew Murrell,Mississippi,SEC,28,42.8,78.4,41.31,8.5,26.1,2.0,0.556,-0.369379,79.0444
3374,3374,1.0,0.0,Kj Riley,Alcorn St.,SWAC,7,3.9,0.0,0.0,0.0,59.6,4.2,0.0,-1.35105,-5.59281
3375,3375,1.0,0.0,Tajah Fraley,Alcorn St.,SWAC,7,5.5,44.4,17.8,8.7,35.0,0.0,0.333,-0.91549,41.2841
3376,3376,1.0,0.0,Travonte Doolittle,Arkansas Pine Bluff,SWAC,21,12.2,83.3,46.78,5.1,24.4,0.0,0.714,-0.223842,74.1112
3377,3377,1.0,0.0,Byron Joshua,Alcorn St.,SWAC,19,47.1,78.9,46.67,23.1,30.1,0.4,0.535,-0.158679,82.8288
3378,3378,0.89,0.11,Zach Edey,Purdue,B10,28,36.4,111.9,63.21,5.9,19.5,9.6,0.714,2.34537,131.714
3379,3379,0.998,0.002,Eric Boone,North Carolina Central,MEAC,20,63.1,93.8,48.97,22.5,21.2,0.4,0.667,1.1746,97.4925
3380,3380,1.0,0.0,Chase Martin,Purdue,B10,2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.767447,-3.21074
3381,3381,0.992,0.008,Marcus Fitzgerald Jr.,Tennessee St.,OVC,13,43.0,92.7,52.03,10.3,19.5,0.3,0.815,0.65554,91.7914
3382,3382,0.998,0.002,Giancarlo Sanchez,Presbyterian,BSth,8,7.1,81.7,45.89,7.4,27.9,4.2,0.583,-0.0627024,82.8465
3383,3383,1.0,0.0,Petar Krivokapic,FIU,CUSA,22,30.6,84.2,51.4,6.7,28.1,0.4,0.615,-0.321547,77.6887
3384,3384,0.996,0.004,Javaunte Hawkins,FIU,CUSA,22,41.5,94.4,49.61,10.5,16.5,0.0,1.0,0.278618,90.0983
3385,3385,0.954,0.046,K.D. Johnson,Auburn,SEC,16,35.8,98.9,53.13,10.3,17.5,0.9,0.629,2.45033,116.64
3386,3386,1.0,0.0,Grant Weitman,Arizona,P12,5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.450608,-7.50004
3387,3387,1.0,0.0,Demetric Horton,North Carolina A&T,BSth,23,52.9,99.4,56.44,15.3,22.5,1.5,0.737,0.927711,97.8954
3388,3388,1.0,0.0,Darweshi Hunter,Northern Illinois,MAC,6,2.9,55.8,21.43,13.3,24.0,0.0,0.0,-0.431757,52.7969
3389,3389,1.0,0.0,Tanner Mans,VMI,SC,19,22.7,77.5,39.18,5.5,25.5,0.5,0.75,-0.701675,66.1107
3390,3390,1.0,0.0,Caleb Byrd,Jacksonville St.,ASun,8,2.8,78.4,50.36,0.0,26.3,0.0,1.0,-0.0767935,78.4936
3391,3391,0.988,0.012,Jacob Hutson,Loyola Chicago,MVC,16,7.7,104.2,58.44,7.3,17.5,4.0,0.545,0.513958,111.793
3392,3392,0.974,0.026,Luis Rolon,Florida Gulf Coast,ASun,9,37.5,74.0,33.56,36.7,33.9,0.0,0.667,-1.29373,71.2746
3393,3393,1.0,0.0,Victor Rosa,Florida Gulf Coast,ASun,11,12.8,79.0,35.99,2.3,7.6,1.3,0.5,-0.306531,73.4056
3394,3394,1.0,0.0,Jackson Threadgill,Charlotte,CUSA,14,29.5,91.2,47.3,6.6,13.5,0.0,0.5,-0.423841,79.2859
3395,3395,1.0,0.0,Noah Hupmann,Northern Kentucky,Horz,18,13.3,98.9,57.14,1.2,26.7,4.2,0.2,-0.227654,76.326
3396,3396,0.998,0.002,Zach Anderson,Florida Gulf Coast,ASun,16,40.3,78.1,34.18,6.6,17.5,1.6,0.619,-0.953001,68.2238
3397,3397,1.0,0.0,Nate Johnson,Southeast Missouri St.,OVC,25,20.3,90.1,50.43,8.0,23.1,5.2,0.409,0.0264266,86.1273
3398,3398,0.998,0.002,Jake Evans,Northern Kentucky,Horz,15,10.9,91.8,50.21,17.9,37.9,0.0,0.0,-0.20311,77.1481
3399,3399,0.998,0.002,Jamel Horton,Albany,AE,16,72.7,99.9,52.45,21.4,18.6,1.0,0.81,1.25101,97.6608
3400,3400,1.0,0.0,Tahjae Hill,Niagara,MAAC,3,2.4,36.7,0.0,9.4,33.3,0.0,0.0,-1.18347,31.4045
3401,3401,1.0,0.0,Cole LaRue,Kennesaw St.,ASun,18,19.4,82.5,45.33,6.5,24.7,5.9,0.733,-0.196019,79.0176
3402,3402,0.998,0.002,Juston Betz,Bellarmine,ASun,20,65.5,113.3,55.24,14.7,19.5,0.0,0.55,0.934622,95.5361
3403,3403,0.996,0.004,Will Amica,Albany,AE,1,1.4,130.2,75.95,28.1,20.9,0.0,1.0,1.79573,142.756
3404,3404,1.0,0.0,Anthony Leal,Indiana,B10,20,20.8,92.7,46.55,15.9,25.0,0.5,0.6,0.0441018,86.3857
3405,3405,1.0,0.0,Brandon Lieb,Illinois,B10,5,1.0,66.1,25.16,13.0,29.5,8.3,1.0,-0.0772708,75.9773
3406,3406,1.0,0.0,Dji Bailey,Richmond,A10,8,5.7,63.8,50.36,3.3,40.3,0.0,0.5,-0.624165,56.4758
3407,3407,1.0,0.0,C.J. Roberts,Lamar,WAC,17,45.1,102.0,50.41,9.7,13.8,0.8,0.667,1.09861,102.787
3408,3408,0.986,0.014,Dallion Johnson,Penn St.,B10,8,1.4,95.7,35.71,14.6,0.0,0.0,0.0,0.127368,106.23
3409,3409,1.0,0.0,Kedrian Johnson,West Virginia,B12,26,16.2,95.3,49.18,13.0,26.7,1.7,0.611,0.127972,90.3752
3410,3410,1.0,0.0,Clifford Omoruyi,Rutgers,B10,23,30.5,110.6,59.86,2.1,13.8,4.7,0.424,0.99406,104.57
3411,3411,1.0,0.0,Josh Gray,South Carolina,SEC,10,2.8,88.4,42.9,0.0,18.1,3.4,0.286,0.0661691,91.0342
3412,3412,1.0,0.0,Damani Hayes,South Dakota,Sum,17,18.2,110.0,51.86,7.4,19.2,0.6,0.538,0.216112,91.3058
3413,3413,1.0,0.0,Brandon Whitney,Montana,BSky,23,74.5,96.5,52.86,18.7,20.8,0.3,0.744,1.07557,95.6509
3414,3414,1.0,0.0,Jalon Andrews,Cal St. Fullerton,BW,7,8.8,40.9,16.67,6.0,28.4,1.9,0.0,-1.40959,30.6457
3415,3415,0.998,0.002,Connor Barrett,Valparaiso,MVC,16,33.9,106.5,55.94,5.1,11.8,0.0,0.714,0.766112,95.3336
3416,3416,1.0,0.0,Owen Spencer,The Citadel,SC,7,4.6,46.1,0.0,3.8,35.4,2.4,0.0,-0.964421,35.3707
3417,3417,1.0,0.0,Latrell Jones,Nicholls St.,Slnd,18,67.3,100.5,57.07,10.7,17.1,1.5,0.787,1.91072,105.707
3418,3418,1.0,0.0,Henry Coleman III,Texas A&M,SEC,19,9.8,99.2,46.93,5.2,19.4,6.6,0.2,0.206135,97.2931
3419,3419,1.0,0.0,Jabri Abdur-Rahim,Georgia,SEC,8,3.7,72.7,31.96,9.5,9.8,3.3,1.0,-0.195126,73.0974
3420,3420,0.984,0.016,Mark Williams,Duke,ACC,23,36.2,122.0,64.83,9.5,15.6,9.6,0.537,2.29529,129.071
3421,3421,0.998,0.002,Jeremy Roach,Duke,ACC,24,67.8,102.1,54.71,16.6,23.0,0.2,0.675,1.76537,104.005
3422,3422,0.998,0.002,Tyrin Lawrence,Vanderbilt,SEC,7,9.0,106.1,51.48,19.6,21.1,0.0,0.667,0.538173,97.3186
3423,3423,0.996,0.004,Reece Beekman,Virginia,ACC,25,73.0,99.6,46.95,18.0,19.1,1.7,0.758,0.811903,93.2649
3424,3424,1.0,0.0,Ryan Myers,Iona,MAAC,18,40.1,104.7,54.88,13.3,18.1,0.8,0.708,0.879042,101.034
3425,3425,1.0,0.0,Malik Lawrence-Anderson,UT Rio Grande Valley,WAC,15,30.5,89.5,48.53,6.7,24.7,1.7,0.818,-0.0289593,84.5717
3426,3426,1.0,0.0,Sam'i Roe,Nebraska Omaha,Sum,14,33.7,77.8,34.03,5.8,8.6,0.0,0.5,-1.19145,70.9917
3427,3427,1.0,0.0,Andre Lorentsson,Saint Louis,A10,4,2.1,54.7,20.2,0.0,0.0,0.0,1.0,-0.639772,44.2841
3428,3428,1.0,0.0,Alyn Breed,Providence,BE,23,41.4,94.8,50.19,8.6,17.9,0.5,0.73,0.481737,92.6479
3429,3429,1.0,0.0,Markise Davis,Arkansas St.,SB,16,27.7,98.8,53.81,6.9,19.6,1.7,0.556,0.470491,94.5992
3430,3430,0.998,0.002,Keyon Wesley,Arkansas St.,SB,20,51.1,97.7,52.74,5.8,19.7,0.7,0.688,0.490873,91.8459
3431,3431,1.0,0.0,Caleb London,Arkansas St.,SB,20,24.1,77.0,36.74,6.7,18.1,1.5,0.375,-0.491768,71.2748
3432,3432,1.0,0.0,Juwan White,Stony Brook,AE,5,1.0,63.2,50.0,0.0,40.8,0.0,0.0,-0.165622,58.7393
3433,3433,1.0,0.0,Thomas Zevgaras,Incarnate Word,Slnd,8,7.8,62.0,60.36,0.0,49.7,3.5,0.333,-0.614825,61.6314
3434,3434,1.0,0.0,Koby Brea,Dayton,A10,17,24.3,95.7,55.34,5.5,21.2,1.4,0.667,0.163928,88.6408
3435,3435,1.0,0.0,Anton Jansson,Saint Joseph's,A10,17,12.2,69.4,52.31,5.4,43.6,2.0,0.333,-0.458648,62.3541
3436,3436,0.998,0.002,Hassan Diarra,Texas A&M,SEC,18,49.3,80.5,44.78,18.5,28.7,0.8,0.633,0.0184054,85.5247
3437,3437,1.0,0.0,Drake Muller,Denver,Sum,18,22.7,80.7,42.47,5.0,19.3,0.6,0.833,-0.556305,69.3546
3438,3438,1.0,0.0,Luke Barrett,Saint Mary's,WCC,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.320691,-7.16235
3439,3439,0.988,0.012,Jaron Rillie,Samford,SC,17,49.5,103.0,71.83,20.3,36.5,0.0,0.786,0.576409,93.6459
3440,3440,0.986,0.014,Norchad Omier,Arkansas St.,SB,20,65.2,103.7,53.23,5.5,17.1,4.8,0.655,2.06594,107.001
3441,3441,1.0,0.0,Grayson Walters,Samford,SC,2,0.4,200.0,100.0,0.0,0.0,0.0,0.0,0.429355,167.745
3442,3442,0.998,0.002,Simeon Fryer,Texas A&M Corpus Chris,Slnd,19,53.9,88.6,51.68,11.8,25.3,2.3,0.822,0.149974,87.0685
3443,3443,0.996,0.004,Lamont Butler,San Diego St.,MWC,27,30.7,88.7,47.56,24.2,25.2,0.4,0.636,0.453676,95.9056
3444,3444,0.998,0.002,Christian Fussell,Middle Tennessee,CUSA,6,1.8,98.2,47.93,0.0,0.0,0.0,0.0,0.265336,113.93
3445,3445,0.998,0.002,Korey Hess,Denver,Sum,4,1.1,178.7,118.64,58.4,23.2,0.0,1.0,0.846942,193.734
3446,3446,0.998,0.002,Oliver Hayes-Brown,UC Riverside,BW,20,25.8,96.2,45.74,8.9,16.0,5.2,0.56,0.365539,94.5305
3447,3447,1.0,0.0,Iseri Palacio,Denver,Sum,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.641223,-7.13947
3448,3448,1.0,0.0,Luke Frasso,Loyola Marymount,WCC,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.962684,-7.22105
3449,3449,1.0,0.0,Anthony Yu,Loyola Marymount,WCC,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.641789,-7.22105
3450,3450,0.998,0.002,Jordan Kwiecinski,Drake,MVC,6,1.3,132.2,33.33,20.7,0.0,7.6,0.0,0.266867,116.019
3451,3451,1.0,0.0,Bryceson Burns,Drake,MVC,13,3.3,53.7,25.0,12.7,26.7,2.9,0.0,-0.295041,56.9137
3452,3452,1.0,0.0,Hunter Erickson,BYU,WCC,7,1.4,97.0,0.0,19.1,0.0,0.0,0.0,-0.0716595,75.6186
3453,3453,1.0,0.0,Carson Barrett,Purdue,B10,1,0.2,102.8,52.63,0.0,0.0,0.0,0.5,0.228322,118.155
3454,3454,1.0,0.0,Caleb Bates,UMass Lowell,AE,1,0.3,48.3,33.33,0.0,31.3,0.0,0.0,-0.355091,51.1452
3455,3455,0.998,0.002,Tai'Reon Joseph,Radford,BSth,25,43.3,94.7,47.72,9.9,19.6,0.0,0.619,0.336245,90.8547
3456,3456,0.972,0.028,Jaden Ivey,Purdue,B10,23,49.3,103.2,49.67,16.4,13.2,3.8,0.726,2.71217,117.881
